SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,90-50 Union Tpke Unit 15H,Ridgewood,NY,11385,349900,1,1.0,Glendale,295340,183680,1965,2,1,,Active,,,https://www.redfin.com/NY/Ridgewood/90-50-Union-Tpke-11385/unit-15H/home/200860552,OneKey® MLS as Distributed by MLS Grid,961357,N,Y,40.705996,-73.8549088
MLS Listing,,Condo/Co-op,3500 Snyder Ave Unit 7R,Brooklyn,NY,11203,300000,1,1.0,Brooklyn,800,,,2,375,,Active,,,https://www.redfin.com/NY/Brooklyn/3500-Snyder-Ave-11203/unit-7R/home/178493015,BNYMLS,499566,N,Y,40.648967,-73.9441368
MLS Listing,,Single Family Residential,15723 14th Ave,Whitestone,NY,11357,1299000,5,3.0,Whitestone,3140,6000,1930,2,414,,Active,,,https://www.redfin.com/NY/Whitestone/15723-14th-Ave-11357/home/20864085,OneKey® MLS as Distributed by MLS Grid,971456,N,Y,40.7893672,-73.8039722
MLS Listing,,Multi-Family (2-4 Unit),288 Ashford St,Brooklyn,NY,11207,939000,5,5.0,Brooklyn,1384,2250,1910,2,678,,Pre On-Market,March-28-2026 01:00 AM,March-28-2026 03:00 PM,https://www.redfin.com/NY/Brooklyn/288-Ashford-St-11207/home/40759413,OneKey® MLS as Distributed by MLS Grid,968002,N,Y,40.6753327,-73.8856983
MLS Listing,,Multi-Family (2-4 Unit),303 Avenue N,Brooklyn,NY,11230,2495000,6,3.0,Brooklyn,2368,2000,1930,2,1054,,Active,March-15-2026 12:30 PM,March-15-2026 01:30 PM,https://www.redfin.com/NY/Brooklyn/303-Avenue-N-11230/home/40836079,BNYMLS,499613,N,Y,40.6145003,-73.9717194
MLS Listing,,Multi-Family (2-4 Unit),34-46 107th St,Corona,NY,11368,1880000,0,,Corona,2480,2605,1930,2,758,,Active,,,https://www.redfin.com/NY/Corona/3446-107th-St-11368/home/20925709,OneKey® MLS as Distributed by MLS Grid,971445,N,Y,40.7548285,-73.8615899
MLS Listing,,Single Family Residential,11747 133rd St,South Ozone Park,NY,11420,799000,6,3.0,South Ozone Park,1980,4000,1915,2,404,,Active,,,https://www.redfin.com/NY/South-Ozone-Park/11747-133rd-St-11420/home/20724750,OneKey® MLS as Distributed by MLS Grid,971427,N,Y,40.6755372,-73.8054576
MLS Listing,,Single Family Residential,202-12 100th Ave,Hollis,NY,11423,809000,3,2.5,Hollis,1440,4000,1930,2,562,,Active,,,https://www.redfin.com/NY/Hollis/20212-100th-Ave-11423/home/20739931,OneKey® MLS as Distributed by MLS Grid,971429,N,Y,40.7109315,-73.75714
MLS Listing,,Condo/Co-op,222-89 Braddock Ave Unit 3-D,Jamaica,NY,11428,169000,0,1.0,Bellerose,550,,1964,2,307,,Active,,,https://www.redfin.com/NY/Jamaica/222-89-Braddock-Ave-11428/unit-3-D/home/200860078,OneKey® MLS as Distributed by MLS Grid,971417,N,Y,40.7287839,-73.7356062
MLS Listing,,Multi-Family (2-4 Unit),614 Grassmere Ter,Far Rockaway,NY,11691,999000,6,4.0,Far Rockaway,2116,3664,1960,2,472,,Active,,,https://www.redfin.com/NY/Far-Rockaway/614-Grassmere-Ter-11691/home/20674945,BNYMLS,499611,N,Y,40.6004854,-73.7578465
MLS Listing,,Condo/Co-op,3121 Middletown Rd Unit 8J,Bronx,NY,10461,199000,1,1.5,Bronx,700,,1980,2,284,,Active,,,https://www.redfin.com/NY/Bronx/3121-Middletown-Rd-10461/unit-8J/home/200859973,OneKey® MLS as Distributed by MLS Grid,970484,N,Y,40.8455961,-73.8264218
MLS Listing,,Multi-Family (2-4 Unit),15 Androvette Ave,Staten Island,NY,10312,1350000,6,5.0,Huguenot,3930,4280,2016,2,344,,Active,,,https://www.redfin.com/NY/Staten-Island/15-Androvette-Ave-10312/home/105470415,SIBORMLS,2601301,N,Y,40.530938,-74.1926578
MLS Listing,,Condo/Co-op,144-27 72nd Ave Unit 36A,Flushing,NY,11367,485000,2,1.0,Flushing,1000,,1948,2,485,,Active,,,https://www.redfin.com/NY/Flushing/14427-72nd-Ave-11367/unit-36A/home/148572233,OneKey® MLS as Distributed by MLS Grid,970812,N,Y,40.7271217,-73.8206836
MLS Listing,,Single Family Residential,17205 89th Ave,Jamaica,NY,11432,700000,3,1.0,Jamaica,1376,2000,1915,2,509,,Active,,,https://www.redfin.com/NY/Jamaica/17205-89th-Ave-11432/home/20762814,OneKey® MLS as Distributed by MLS Grid,971342,N,Y,40.7100958,-73.7889292
MLS Listing,,Condo/Co-op,2711 Avenue X Unit 6C,Brooklyn,NY,11235,459000,2,2.0,Brooklyn,1250,,,2,367,,Active,,,https://www.redfin.com/NY/Brooklyn/2711-Avenue-X-11235/unit-6C/home/40673686,BNYMLS,499514,N,Y,40.5938711,-73.9430084
MLS Listing,,Single Family Residential,119 W 122nd St,New York,NY,10027,2125000,8,4.0,New York (Manhattan),4126,2027,1910,2,515,,Active,March-15-2026 02:30 PM,March-15-2026 03:30 PM,https://www.redfin.com/NY/New-York/119-W-122nd-St-10027/home/173993397,OneKey® MLS as Distributed by MLS Grid,971383,N,Y,40.8063938,-73.9478073
MLS Listing,,Multi-Family (2-4 Unit),664 Remsen Ave,Brooklyn,NY,11236,975000,4,2.0,Brooklyn,2332,2200,1935,2,418,,Active,,,https://www.redfin.com/NY/Brooklyn/664-Remsen-Ave-11236/home/40775265,OneKey® MLS as Distributed by MLS Grid,971372,N,Y,40.6506104,-73.9179637
MLS Listing,,Multi-Family (2-4 Unit),155-17 65th Ave,Flushing,NY,11367,1150000,4,2.0,Flushing,1548,1967,1940,2,743,,Active,,,https://www.redfin.com/NY/Flushing/15517-65th-Ave-11367/home/20820437,OneKey® MLS as Distributed by MLS Grid,971146,N,Y,40.7372766,-73.8126133
MLS Listing,,Single Family Residential,47 Garden St,Staten Island,NY,10314,819000,3,1.5,Westerleigh,1584,1018,1995,2,517,,Active,,,https://www.redfin.com/NY/Staten-Island/47-Garden-St-10314/home/56095806,SIBORMLS,2601300,N,Y,40.6116056,-74.1238919
MLS Listing,,Single Family Residential,103-17 113th St,South Richmond Hill,NY,11419,699999,3,1.0,Richmond Hill S.,1290,1942,1920,2,543,,Active,,,https://www.redfin.com/NY/South-Richmond-Hill/10317-113th-St-11419/home/20771717,OneKey® MLS as Distributed by MLS Grid,971355,N,Y,40.6860663,-73.8296038
MLS Listing,,Condo/Co-op,105-37 64th Ave Unit 3C,Forest Hills,NY,11375,220000,0,1.0,Aero Management,500,,1960,2,440,,Active,,,https://www.redfin.com/NY/Forest-Hills/10537-64th-Ave-11375/unit-3C/home/20657037,OneKey® MLS as Distributed by MLS Grid,967893,N,Y,40.7330683,-73.8505846
MLS Listing,,Single Family Residential,15 Washington Blvd,Mount Vernon,NY,10550,475000,2,1.0,Mount Vernon,772,3049,1921,2,615,,Active,,,https://www.redfin.com/NY/Mount-Vernon/15-Washington-Blvd-10550/home/19997975,OneKey® MLS as Distributed by MLS Grid,971330,N,Y,40.8939606,-73.8283653
MLS Listing,,Multi-Family (2-4 Unit),54-35 69th Ln,Maspeth,NY,11378,1398000,6,4.0,Maspeth,2000,2250,1940,2,699,,Active,,,https://www.redfin.com/NY/Maspeth/5435-69th-Ln-11378/home/20909365,OneKey® MLS as Distributed by MLS Grid,965356,N,Y,40.7282179,-73.8937198
MLS Listing,,Multi-Family (2-4 Unit),246 W 132nd St,New York,NY,10027,2595000,5,5.0,New York (Manhattan),4860,1800,1910,2,534,,Active,March-15-2026 04:00 PM,March-15-2026 05:00 PM,https://www.redfin.com/NY/New-York/246-W-132nd-St-10027/home/45306588,OneKey® MLS as Distributed by MLS Grid,971345,N,Y,40.8138965,-73.9467454
MLS Listing,,Condo/Co-op,33-47 91st St Unit 5A,Jackson Heights,NY,11372,125790,2,1.5,Jackson Heights,,,1958,2,,,Active,,,https://www.redfin.com/NY/Jackson-Heights/3347-91st-St-11372/unit-5A/home/20659955,OneKey® MLS as Distributed by MLS Grid,971320,N,Y,40.7550901,-73.876501
MLS Listing,,Multi-Family (2-4 Unit),311 Liberty Ave,Staten Island,NY,10305,1299999,6,3.0,Dongan Hills- Below Hylan,2802,3755,2026,2,464,,Active,,,https://www.redfin.com/NY/Staten-Island/311-Liberty-Ave-10305/home/192364133,SIBORMLS,2601299,N,Y,40.5855391,-74.0913405
MLS Listing,,Condo/Co-op,1517 70th St Unit 2B,Brooklyn,NY,11228,755000,3,2.0,Brooklyn,1153,,2006,2,655,,Active,March-15-2026 12:00 PM,March-15-2026 02:00 PM,https://www.redfin.com/NY/Brooklyn/1517-70th-St-11228/unit-2B/home/40918053,BNYMLS,499598,N,Y,40.6203472,-73.9994078
MLS Listing,,Single Family Residential,1260 Adee Ave,Bronx,NY,10469,610000,2,2.0,Bronx,1080,2025,1940,2,565,,Active,,,https://www.redfin.com/NY/Bronx/1260-Adee-Ave-10469/home/44734763,OneKey® MLS as Distributed by MLS Grid,971325,N,Y,40.8691985,-73.8503718
MLS Listing,,Single Family Residential,11 Ocean Driveway,Staten Island,NY,10312,899999,3,1.5,S.E. Annadale,2156,2500,1956,2,417,,Active,,,https://www.redfin.com/NY/Staten-Island/11-Ocean-Driveway-10312/home/56034810,SIBORMLS,2601297,N,Y,40.5280631,-74.1610524
MLS Listing,,Single Family Residential,68 Daffodil Ln,Staten Island,NY,10314,379999,1,1.0,Heartland Village,661,661,1990,2,575,207,Active,,,https://www.redfin.com/NY/Staten-Island/68-Daffodil-Ln-10314/home/56038445,SIBORMLS,2601296,N,Y,40.5852354,-74.162924
MLS Listing,,Multi-Family (2-4 Unit),770 Woolley Ave,Staten Island,NY,10314,790000,4,2.0,Willowbrook,1568,3632,1970,2,504,,Active,,,https://www.redfin.com/NY/Staten-Island/770-Woolley-Ave-10314/home/56062612,SIBORMLS,2601294,N,Y,40.6038797,-74.1407884
MLS Listing,,Multi-Family (2-4 Unit),84-30 102nd Ave,Ozone Park,NY,11416,959000,5,3.0,Ozone Park,1224,2523,1920,2,783,,Pre On-Market,,,https://www.redfin.com/NY/Ozone-Park/8430-102nd-Ave-11416/home/20782605,OneKey® MLS as Distributed by MLS Grid,964305,N,Y,40.681089,-73.8539095
MLS Listing,,Condo/Co-op,1200 Gravesend Neck Rd Unit 4E,Brooklyn,NY,11229,319000,1,1.0,Brooklyn,900,,,2,354,,Active,March-15-2026 03:00 AM,March-15-2026 04:00 PM,https://www.redfin.com/NY/Brooklyn/1200-Gravesend-Neck-Rd-11229/unit-4E/home/40919879,BNYMLS,499607,N,Y,40.594139,-73.9578875
MLS Listing,,Single Family Residential,309 Liberty Ave,Staten Island,NY,10305,1049999,4,3.5,Dongan Hills- Below Hylan,1673,2500,2026,2,628,,Active,,,https://www.redfin.com/NY/Staten-Island/309-Liberty-Ave-10305/home/200858835,SIBORMLS,2601291,N,Y,40.5854531,-74.0916492
MLS Listing,,Multi-Family (2-4 Unit),714 St. Marks Ave,Brooklyn,NY,11216,1799999,6,2.5,Brooklyn,3600,1800,1910,2,500,,Active,,,https://www.redfin.com/NY/Brooklyn/714-Saint-Marks-Ave-11216/home/195213952,BNYMLS,499608,N,Y,40.6749977,-73.9495293
MLS Listing,,Condo/Co-op,170 72nd St #588,Brooklyn,NY,11209,349000,1,1.0,Brooklyn,700,,1932,2,499,,Active,,,https://www.redfin.com/NY/Brooklyn/170-72nd-St-11209/unit-588/home/40651103,BNYMLS,499604,N,Y,40.6343347,-74.0307747
MLS Listing,,Condo/Co-op,163 Beach 128 St Unit 3A,Rockaway Park,NY,11694,699000,2,2.5,Belle Harbor,1475,,1989,2,474,,Active,,,https://www.redfin.com/NY/Rockaway-Park/163-Beach-128th-St-11694/unit-3A/home/20669539,BNYMLS,499568,N,Y,40.5751113,-73.8467705
MLS Listing,,Multi-Family (2-4 Unit),2753 Wallace Ave,Bronx,NY,10467,1500000,9,4.0,Bronx,3160,2600,1925,2,475,,Active,,,https://www.redfin.com/NY/Bronx/2753-Wallace-Ave-10467/home/44741414,OneKey® MLS as Distributed by MLS Grid,971282,N,Y,40.8674542,-73.8646869
MLS Listing,,Multi-Family (2-4 Unit),91-59 Chicot Rd,Ozone Park,NY,11417,729888,2,1.0,Ozone Park,1024,2500,1920,2,713,,Active,,,https://www.redfin.com/NY/Ozone-Park/9159-Chicot-Ct-11417/home/20729734,OneKey® MLS as Distributed by MLS Grid,971221,N,Y,40.6761423,-73.8442904
MLS Listing,,Multi-Family (2-4 Unit),3133 Nostrand Ave,Brooklyn,NY,11229,1630000,5,2.5,Brooklyn,2161,2108,1930,2,754,,Active,,,https://www.redfin.com/NY/Brooklyn/3133-Nostrand-Ave-11229/home/40846236,BNYMLS,499578,N,Y,40.6079625,-73.9429969
MLS Listing,,Single Family Residential,120-30 226th St,Cambria Heights,NY,11411,1050000,7,4.0,Cambria Heights,2850,4000,1945,2,368,,Active,,,https://www.redfin.com/NY/Cambria-Heights/12030-226th-St-11411/home/20697850,OneKey® MLS as Distributed by MLS Grid,971275,N,Y,40.6878311,-73.7381342
MLS Listing,,Single Family Residential,21607 110th Ave,Queens Village,NY,11429,920000,4,3.0,Queens Village,1540,4000,1930,2,597,,Active,,,https://www.redfin.com/NY/Queens-Village/21607-110th-Ave-11429/home/20736782,OneKey® MLS as Distributed by MLS Grid,971276,N,Y,40.7087472,-73.7412466
MLS Listing,,Condo/Co-op,2550 Olinville Ave Unit 2H,The Bronx,NY,10467,235000,1,1.0,Bronx,752,,1965,2,313,,Active,,,https://www.redfin.com/NY/The-Bronx/2550-Olinville-Ave-10467/unit-2H/home/144677233,OneKey® MLS as Distributed by MLS Grid,971271,N,Y,40.8644237,-73.8680481
MLS Listing,,Condo/Co-op,1594 Metropolitan Ave Unit MH,Bronx,NY,10462,250000,1,1.0,Bronx,613,,1942,2,408,787,Active,,,https://www.redfin.com/NY/Bronx/1594-Metropolitan-Ave-10462/unit-MH/home/44747204,OneKey® MLS as Distributed by MLS Grid,971247,N,Y,40.8391003,-73.8566691
MLS Listing,,Multi-Family (2-4 Unit),1330 Croes Ave,Bronx,NY,10472,1350000,6,,Bronx,3685,2500,1930,2,366,,Pre On-Market,,,https://www.redfin.com/NY/Bronx/1330-Croes-Ave-10472/home/44759839,OneKey® MLS as Distributed by MLS Grid,964601,N,Y,40.8334107,-73.8712984
MLS Listing,,Single Family Residential,28 Jamie Ln,Staten Island,NY,10312,540000,2,2.0,Arden Heights,1524,516,1999,2,354,158,Active,,,https://www.redfin.com/NY/Staten-Island/28-Jamie-Ln-10312/home/56136281,SIBORMLS,2601289,N,Y,40.5631746,-74.1845491
MLS Listing,,Condo/Co-op,7666 Austin St Unit 5C,Forest Hills,NY,11375,378000,2,1.0,Forest Hills,850,,1931,2,445,,Pre On-Market,,,https://www.redfin.com/NY/Forest-Hills/7666-Austin-St-11375/unit-5C/home/21696959,OneKey® MLS as Distributed by MLS Grid,971027,N,Y,40.714681,-73.8359142
MLS Listing,,Condo/Co-op,1213 Avenue Z Unit B38,Brooklyn,NY,11235,409000,1,1.0,Brooklyn,900,,1960,2,454,,Active,,,https://www.redfin.com/NY/Brooklyn/1213-Avenue-Z-11235/unit-B38/home/40673108,OneKey® MLS as Distributed by MLS Grid,971045,N,Y,40.5881956,-73.9574713
MLS Listing,,Condo/Co-op,1165 E 54th St Unit 1Z,Brooklyn,NY,11234,139000,1,1.0,Brooklyn,522,,,2,266,,Active,,,https://www.redfin.com/NY/Brooklyn/1165-E-54th-St-11234/unit-1Z/home/195636674,BNYMLS,499398,N,Y,40.6295092,-73.9236411
MLS Listing,,Single Family Residential,10424 210th St,Queens Village,NY,11429,824998,4,1.0,Queens Village,1016,4000,1945,2,812,,Active,,,https://www.redfin.com/NY/Queens-Village/10424-210th-St-11429/home/20738721,OneKey® MLS as Distributed by MLS Grid,971249,N,Y,40.7104547,-73.7488024
MLS Listing,,Single Family Residential,63 Bogota St,Staten Island,NY,10314,664900,3,2.5,New Springville,1200,1260,1993,2,554,,Active,,,https://www.redfin.com/NY/Staten-Island/63-Bogota-St-10314/home/56042779,SIBORMLS,2601288,N,Y,40.5860884,-74.1473207
MLS Listing,,Condo/Co-op,242-05 61 Ave Unit F13 Lower,Little Neck,NY,11362,369000,3,1.0,Beech Hills,1050,,1950,2,351,1325,Active,,,https://www.redfin.com/NY/Little-Neck/242-05-61st-Ave-11362/unit-F13-Lower/home/200858242,OneKey® MLS as Distributed by MLS Grid,970574,N,Y,40.7557839,-73.738878
MLS Listing,,Multi-Family (2-4 Unit),22 Brokaw Ave,Floral Park,NY,11001,990000,3,2.0,Floral Park,1884,4000,1935,2,525,,Active,,,https://www.redfin.com/NY/Floral-Park/22-Brokaw-Ave-11001/home/22845397,OneKey® MLS as Distributed by MLS Grid,968247,N,Y,40.728811,-73.7072249
MLS Listing,,Condo/Co-op,869 57th St #205,Brooklyn,NY,11220,668000,2,2.0,Brooklyn,603,,2016,2,1108,357,Active,,,https://www.redfin.com/NY/Brooklyn/869-57th-St-11220/unit-205/home/170449643,OneKey® MLS as Distributed by MLS Grid,971053,N,Y,40.6362946,-74.0060557
MLS Listing,,Single Family Residential,1655 Marine Pkwy,Brooklyn,NY,11234,1248000,3,2.0,Brooklyn,1176,3000,1925,2,1061,,Active,,,https://www.redfin.com/NY/Brooklyn/1655-Marine-Pkwy-11234/home/40874285,BNYMLS,499601,N,Y,40.6126473,-73.9416824
MLS Listing,,Condo/Co-op,3299 Cambridge Ave Unit 3E,Bronx,NY,10463,349900,2,2.0,Bronx,1000,,1954,2,350,,Active,,,https://www.redfin.com/NY/Bronx/3299-Cambridge-Ave-10463/unit-3E/home/44771222,OneKey® MLS as Distributed by MLS Grid,966306,N,Y,40.8850633,-73.9084715
MLS Listing,,Single Family Residential,3031 Edson Ave,Bronx,NY,10469,699000,3,2.5,Bronx,1674,1692,1955,2,418,,Pre On-Market,,,https://www.redfin.com/NY/Bronx/3031-Edson-Ave-10469/home/44782380,OneKey® MLS as Distributed by MLS Grid,971232,N,Y,40.8727605,-73.835527
MLS Listing,,Single Family Residential,880 68th St Unit 5a,Brooklyn,NY,11220,439999,1,1.0,Dyker Heights,750,15200,1925,2,587,596,Active,,,https://www.redfin.com/NY/Brooklyn/880-68th-St-11220/unit-5A/home/174344219,SIBORMLS,2601286,N,Y,40.6296238,-74.0125841
MLS Listing,,Multi-Family (2-4 Unit),2503 E 19th St,Brooklyn,NY,11235,1599000,11,6.0,Brooklyn,5042,2617,1928,2,317,,Active,,,https://www.redfin.com/NY/Brooklyn/2503-E-19th-St-11235/home/40866561,BNYMLS,499583,N,Y,40.5903452,-73.9506659
MLS Listing,,Multi-Family (2-4 Unit),33-24 83rd St,Jackson Heights,NY,11372,1699000,5,2.0,Jackson Heights,2340,2500,1930,2,726,,Pre On-Market,,,https://www.redfin.com/NY/Jackson-Heights/3324-83rd-St-11372/home/20929168,OneKey® MLS as Distributed by MLS Grid,971196,N,Y,40.7548918,-73.8845398
MLS Listing,,Multi-Family (2-4 Unit),176-178 Cedar Ave,Staten Island,NY,10305,1600000,6,6.0,South Beach,2880,3200,1988,2,556,,Active,,,https://www.redfin.com/NY/Staten-Island/178-Cedar-Ave-10305/home/56027072,SIBORMLS,2601284,N,Y,40.5956655,-74.0682836
MLS Listing,,Condo/Co-op,163D Edgwater Unit D,Bronx,NY,10465,509000,3,2.0,Bronx,1184,,1988,2,430,,Active,March-15-2026 12:00 PM,March-15-2026 02:00 PM,https://www.redfin.com/NY/Bronx/163D-Edgwater-10465/unit-D/home/200857789,OneKey® MLS as Distributed by MLS Grid,971198,N,Y,40.8235967,-73.8102927
MLS Listing,,Single Family Residential,22 Nova Ct,Brooklyn,NY,11229,500000,2,1.0,Brooklyn,1349,1800,1925,2,371,,Active,,,https://www.redfin.com/NY/Brooklyn/22-Nova-Ct-11229/home/40911047,OneKey® MLS as Distributed by MLS Grid,971200,N,Y,40.5871702,-73.9244603
MLS Listing,,Multi-Family (2-4 Unit),106 Gatling Pl,Brooklyn,NY,11209,1488000,6,3.0,Bay Ridge,2480,2000,1920,2,600,,Active,,,https://www.redfin.com/NY/Brooklyn/106-Gatling-Pl-11209/home/40819719,SIBORMLS,2601283,N,Y,40.6176797,-74.0259614
MLS Listing,,Multi-Family (2-4 Unit),811 E 219th St,Bronx,NY,10467,1200000,0,,Bronx,1700,5722,1910,2,706,,Active,,,https://www.redfin.com/NY/Bronx/811-E-219th-St-10467/home/44782002,OneKey® MLS as Distributed by MLS Grid,971193,N,Y,40.8826775,-73.8593422
MLS Listing,,Single Family Residential,152 Roman Ave,Staten Island,NY,10314,765000,3,2.5,Bulls Head,1484,1386,2015,2,515,95,Active,,,https://www.redfin.com/NY/Staten-Island/152-Roman-Ave-10314/home/92332355,SIBORMLS,2601181,N,Y,40.615395,-74.1659207
MLS Listing,,Condo/Co-op,70-20 108 St Unit 14N,Flushing,NY,11375,599007,2,1.0,Forest Hills,1130,,1962,3,530,,Active,,,https://www.redfin.com/NY/Flushing/70-20-108th-St-11375/unit-14N/home/200853063,OneKey® MLS as Distributed by MLS Grid,971183,N,Y,40.7224715,-73.8447858
MLS Listing,,Single Family Residential,333 Lafayette Ave,Staten Island,NY,10301,625000,3,1.5,New Brighton,1433,3696,1910,3,436,,Active,,,https://www.redfin.com/NY/Staten-Island/333-Lafayette-Ave-10301/home/56029513,SIBORMLS,2601282,N,Y,40.636961,-74.0932757
MLS Listing,,Single Family Residential,295 Watchogue Rd,Staten Island,NY,10314,785000,3,2.0,Westerleigh,1315,3854,1930,3,597,,Active,March-15-2026 12:00 PM,March-15-2026 02:00 PM,https://www.redfin.com/NY/Staten-Island/295-Watchogue-Rd-10314/home/56117170,SIBORMLS,2601275,N,Y,40.6164083,-74.1392784
MLS Listing,,Condo/Co-op,18-15 215 St Unit 9J,Bayside,NY,11360,388888,1,1.0,The Towers at Waters Edge,800,,1970,3,486,,Active,March-15-2026 12:30 PM,March-15-2026 02:00 PM,https://www.redfin.com/NY/Bayside/1815-215th-St-11360/unit-9J/home/20630700,OneKey® MLS as Distributed by MLS Grid,967746,N,Y,40.7839128,-73.7748648
MLS Listing,,Multi-Family (2-4 Unit),6144 Eliot Ave,Middle Village,NY,11379,1249999,5,3.0,Middle Village,2200,2300,1915,3,568,,Active,,,https://www.redfin.com/NY/Middle-Village/6144-Eliot-Ave-11379/home/20905563,OneKey® MLS as Distributed by MLS Grid,970112,N,Y,40.714723,-73.9004916
MLS Listing,,Condo/Co-op,25-18 Union St Unit 2D,Flushing,NY,11354,357000,2,1.0,Flushing,900,,1955,3,397,,Active,,,https://www.redfin.com/NY/Flushing/2518-Union-St-11354/unit-2D/home/23330956,OneKey® MLS as Distributed by MLS Grid,971181,N,Y,40.7752759,-73.8263593
MLS Listing,,Condo/Co-op,21910 75th Ave Unit 256B2,Oakland Gardens,NY,11364,395000,2,1.0,Oakland Gardens,864,,1955,3,457,,Active,March-21-2026 01:00 PM,March-21-2026 03:00 PM,https://www.redfin.com/NY/Oakland-Gardens/21910-75th-Ave-11364/unit-256B2/home/174332556,OneKey® MLS as Distributed by MLS Grid,971177,N,Y,40.7386759,-73.7546573
MLS Listing,,Single Family Residential,3423 146th St,Flushing,NY,11354,1299999,3,2.5,Flushing,1480,2000,1950,3,878,,Active,March-15-2026 02:00 PM,March-15-2026 03:30 PM,https://www.redfin.com/NY/Flushing/3423-146th-St-11354/home/20856522,OneKey® MLS as Distributed by MLS Grid,971175,N,Y,40.7664766,-73.8207261
MLS Listing,,Single Family Residential,8716 Palo Alto St,Hollis,NY,11423,1590000,4,2.5,Hollis,2400,4250,1999,3,663,,Active,,,https://www.redfin.com/NY/Hollis/8716-Palo-Alto-St-11423/home/20668743,OneKey® MLS as Distributed by MLS Grid,967522,N,Y,40.7180037,-73.7723586
MLS Listing,,Multi-Family (2-4 Unit),3102 Richmond Ter,Staten Island,NY,10303,619000,3,3.0,Staten Island,1593,1508,2004,3,389,,Active,,,https://www.redfin.com/NY/Staten-Island/3102-Richmond-Ter-10303/home/56111833,OneKey® MLS as Distributed by MLS Grid,966223,N,Y,40.63811,-74.1627942
MLS Listing,,Condo/Co-op,15517 Sanford Ave Unit 2E,Flushing,NY,11355,179000,1,1.0,Flushing,800,,1928,3,224,,Active,,,https://www.redfin.com/NY/Flushing/15517-Sanford-Ave-11355/unit-2E/home/20626371,OneKey® MLS as Distributed by MLS Grid,970951,N,Y,40.7615656,-73.8096953
MLS Listing,,Condo/Co-op,5700 Arlington Ave Unit 21R,Bronx,NY,10471,365000,1,1.0,Bronx,650,,1963,3,562,,Active,March-15-2026 12:00 PM,March-15-2026 02:00 PM,https://www.redfin.com/NY/Bronx/5700-Arlington-Ave-10471/unit-21R/home/198731485,OneKey® MLS as Distributed by MLS Grid,967762,N,Y,40.9064039,-73.9065286
MLS Listing,,Single Family Residential,18740 Hilburn Ave,Saint Albans,NY,11412,1049000,5,3.0,Hollis Manor,1954,6000,1915,3,537,,Active,,,https://www.redfin.com/NY/Saint-Albans/18740-Hilburn-Ave-11412/home/20750021,OneKey® MLS as Distributed by MLS Grid,971167,N,Y,40.7022853,-73.767377
MLS Listing,,Condo/Co-op,25-18 Union St Unit 2A,Flushing,NY,11354,288000,1,1.0,Flushing,750,,1952,3,384,,Active,,,https://www.redfin.com/NY/Flushing/2518-Union-St-11354/unit-2A/home/28671404,OneKey® MLS as Distributed by MLS Grid,970100,N,Y,40.7752759,-73.8263593
